timestamp,ir_value
350954,92775
350962,92791
350970,92827
350978,92901
350986,92902
350994,92950
351002,92996
351010,93048
351018,93077
351026,93043
351034,93153
351042,93140
351050,93171
351058,93178
351066,92902
351074,93146
351082,93028
351090,92892
351098,92602
351106,92307
351114,92050
351122,91751
351130,91573
351138,91498
351146,91510
351154,91433
351162,91503
351170,91499
351178,91543
351186,91654
351194,91669
351202,91821
351210,91892
351218,91992
351226,92110
351234,92142
351242,92288
351250,92363
351258,92471
351266,92507
351274,92574
351282,92715
351290,92688
351298,92781
351306,92789
351739,92372
351747,92469
351755,92582
351763,92601
351771,92697
351779,92762
351787,92822
351795,92913
351803,92925
351811,92958
351819,92974
351827,92991
351835,93017
351843,92932
351851,92997
351859,92943
351867,92921
351875,92883
351883,92835
351891,92837
351899,92824
351907,92856
351915,92830
351923,92859
351931,92872
351939,92853
351947,92897
351955,92917
351963,92978
351971,93002
351979,93007
351987,93052
351995,93078
352003,93180
352011,93123
352019,93210
352027,93196
352035,93245
352043,93274
352051,93256
352059,93258
352067,93184
352075,93084
352083,92877
352091,92555
352099,92246
352107,91995
352115,91788
352123,91620
352131,91479
352139,91498
352147,91486
352155,91512
352163,91530
352171,91561
352179,91643
352187,91742
352195,91828
352203,91908
352211,92021
352219,92047
352227,92224
352235,92302
352243,92406
352251,92520
352259,92556
352267,92674
352275,92696
352283,92759
352291,92840
352299,92802
352307,92873
352315,92867
352323,92889
352331,92843
352339,92844
352347,92833
352355,92798
352363,92750
352371,92712
352379,92646
352387,92645
352395,92605
352403,92628
352411,92617
352419,92646
352427,92647
352435,92706
352443,92758
352451,92805
352459,92890
352467,92855
352475,92917
352483,92936
352491,92981
352499,93032
352507,93045
352515,93112
352523,93106
352531,93128
352539,93146
352547,93099
352555,93083
352563,92953
352571,92778
352579,92506
352587,93045
352595,91931
352603,91677
352611,91524
352619,91423
352627,91348
352635,91348
352643,91398
352651,91395
352659,91458
352667,91513
352675,91533
352683,91663
352691,91754
352699,91861
352707,91977
352715,92018
352723,92142
352731,92190
352980,92789
352988,92837
352996,92848
353004,92873
353012,92989
353020,93002
353028,93030
353036,93016
353044,92988
353052,92969
353060,92835
353068,92608
353076,92384
353084,92084
353092,91808
353100,91535
353108,91379
353116,91319
353124,91337
353132,91245
353140,91258
353148,91283
353156,91327
353164,91409
353172,91464
353180,91555
353188,91616
353196,91737
353204,91820
353212,91859
353220,92002
353228,92093
353236,92193
353244,92242
353252,91464
353260,92425
353268,92493
353276,92520
353284,92552
353292,92542
353300,92573
353308,92651
353316,92620
353324,92660
353332,92668
353340,92614
353348,92608
353356,92593
353364,92601
353372,92587
353380,92544
353388,92532
353396,92526
353404,92572
353412,92552
353420,92592
353428,92608
353436,92610
353444,92694
353452,92718
353460,92682
353468,92804
353476,92837
353484,92864
353492,92922
353500,92914
353508,93014
353516,93062
353524,93064
353532,93089
353540,93059
353548,93026
353556,92912
353564,92710
353572,92468
353580,92235
353588,91925
353596,91620
353604,91458
353612,91378
353620,91344
353628,91286
353636,91291
353644,91290
353652,91383
353660,91388
353668,91410
353676,91562
353684,91604
353692,91698
353700,91759
353708,91286
353716,91950
353724,92042
353732,92108
353740,92217
353748,92241
353756,92284
353764,92393
353772,92442
353780,92493
353788,92491
353796,92506
353804,92527
353812,92510
353820,92485
353828,92485
353836,92403
353844,92365
353852,92323
353860,92302
353868,92298
353876,92295
353884,92263
353892,92284
353900,92297
353908,92304
353916,92285
353924,92384
353932,92427
353940,92462
353948,92531
353956,92507
353964,92593
353972,92682
354200,91855
354208,91880
354216,92021
354224,92035
354232,92154
354240,92259
354248,92299
354256,92416
354264,92390
354272,92447
354280,92500
354288,92493
354296,92526
354304,92483
354312,92485
354320,92490
354328,92444
354336,92414
354344,92336
354352,92348
354360,92360
354368,92337
354376,92354
354384,92339
354392,92365
354400,92417
354408,92451
354416,92469
354424,92589
354432,92538
354440,92611
354448,92660
354456,92676
354464,92779
354472,92775
354480,92821
354488,92850
354496,92855
354504,92922
354512,92895
354520,92931
354528,92913
354536,92838
354544,92757
354552,92775
354560,92150
354568,91863
354576,91569
354584,91360
354592,91185
354600,91135
354608,91114
354616,91128
354624,91117
354632,91196
354640,91139
354648,91226
354656,91330
354664,91379
354672,91516
354680,91534
354688,91656
354696,91724
354704,91823
354712,91941
354720,91941
354728,92054
354736,92161
354744,92174
354752,92254
354760,92238
354768,92338
354776,92358
354784,92365
354792,92349
354800,92295
354808,92344
354816,92317
354824,92323
354832,92262
354840,92212
354848,92164
354856,92152
354864,92167
354872,92135
354880,92175
354888,92130
354896,92159
354904,92188
354912,92197
354920,92304
354928,92276
354936,92321
354944,92374
354952,92417
354960,92499
354968,92475
354976,92568
354984,92622
354992,92660
355000,92687
355008,92276
355016,92774
355024,92796
355032,92777
355040,92722
355048,92564
355056,92365
355064,92028
355072,91731
355080,91424
355088,91266
355096,91110
355104,91040
355112,91036
355120,90981
355128,91065
355136,91015
355144,91058
355152,91116
355160,91155
355168,91295
355176,91311
355184,91409
355192,91531
355435,92360
355443,92394
355451,92204
355459,92468
355467,92531
355475,92597
355483,92615
355491,92718
355499,92708
355507,92747
355515,92795
355523,92842
355531,92832
355539,92849
355547,92881
355555,92890
355563,92828
355571,92774
355579,92531
355587,92144
355595,91826
355603,91497
355611,91321
355619,91166
355627,91050
355635,91026
355643,90989
355651,91019
355659,90992
355667,91081
355675,91122
355683,91202
355691,91246
355699,91166
355707,91419
355715,91491
355723,91587
355731,91667
355739,91801
355747,91874
355755,91970
355763,92011
355771,91280
355779,92168
355787,92174
355795,92233
355803,92231
355811,92248
355819,92257
355827,92214
355835,92222
355843,92195
355851,92191
355859,92111
355867,92104
355875,92074
355883,92048
355891,92080
355899,92020
355907,92045
355915,92043
355923,92050
355931,92116
355939,92092
355947,92165
355955,92175
355963,92227
355971,92246
355979,92228
355987,92386
355995,92383
356003,92438
356011,92468
356019,92092
356027,92577
356035,92611
356043,92666
356051,92682
356059,92694
356067,92744
356075,92754
356083,92769
356091,92698
356099,92648
356107,92378
356115,92010
356123,91689
356131,91391
356139,91189
356147,91029
356155,90955
356163,90912
356171,90914
356179,90907
356187,90846
356195,90973
356203,90997
356211,91062
356219,91141
356227,91186
356235,91327
356243,91389
356251,91493
356259,91538
356267,91582
356275,91706
356283,91818
356291,91928
356299,91972
356307,92091
356315,92128
356323,92172
356331,92225
356339,92261
356347,92271
356355,92216
356363,92215
356371,92202
356379,92195
356387,92205
356395,92143
356403,92138
356411,92091
356419,92104
356427,92084
356854,92243
356862,92281
356870,92322
356878,92312
356886,92303
356894,92353
356902,92329
356910,92355
356918,92327
356926,92277
356934,92295
356942,92285
356950,92267
356958,92227
356966,92241
356974,92223
356982,92253
356990,92233
356998,92283
357006,92338
357014,92292
357022,92377
357030,92368
357038,92426
357046,92471
357054,92505
357062,92540
357070,92566
357078,92600
357086,92607
357094,92640
357102,92748
357110,92719
357118,92797
357126,92803
357134,92796
357142,92886
357150,92871
357158,92842
357166,92718
357174,92564
357182,92261
357190,91855
357198,91555
357206,91320
357214,91148
357222,91002
357230,90951
357238,90931
357246,90928
357254,90975
357262,90954
357270,91022
357278,91054
357286,91105
357294,91186
357302,91231
357310,91367
357318,91421
357326,91562
357334,91602
357342,90954
357350,91836
357358,91908
357366,91983
357374,92018
357382,92093
357390,92138
357398,92173
357406,92231
357414,92216
357422,92256
357430,92188
357438,92178
357446,92135
357454,92087
357462,92087
357470,91994
357478,91986
357486,91931
357494,91933
357502,91934
357510,91867
357518,91909
357526,91909
357534,91947
357542,91943
357550,91961
357558,92019
357566,92034
357574,92082
357582,92106
357590,92099
357598,92208
357606,92213
357614,92282
357622,92303
357630,92371
357638,92348
357646,92440
357654,92435
357662,92470
357670,92545
357678,92442
357686,92362
357694,92134
357702,91904
357710,91644
357718,91281
357726,90912
357734,90813
357742,90721
357750,90643
357758,90510
357766,90557
357774,90479
357782,90538
357790,90556
357798,91281
357806,90671
357814,90722
357822,90794
357830,90859
357838,90899
357846,90971
358491,91672
358499,91641
358507,91587
358515,91580
358523,91546
358531,91477
358539,91472
358547,91472
358555,91477
358563,91524
358571,91473
358579,91526
358587,91512
358595,91565
358603,91576
358611,91588
358619,91670
358627,91667
358635,91788
358643,91787
358651,91814
358659,91946
358667,92006
358675,92066
358683,92103
358691,92135
358699,92242
358707,92308
358715,92338
358723,92381
358731,92405
358739,92401
358747,92440
358755,92416
358763,92394
358771,92268
358779,91972
358787,91620
358795,91325
358803,91090
358811,90940
358819,90782
358827,90745
358835,90708
358843,90765
358851,90805
358859,90792
358867,90970
358875,91032
358883,91167
358891,91309
358899,91323
358907,91537
358915,91615
358923,91721
358931,91821
358939,91870
358947,92010
358955,92097
358963,92125
358971,92205
358979,92220
358987,92251
358995,92373
359003,92372
359011,92388
359019,92468
359027,92420
359035,92452
359043,92429
359051,92458
359059,92474
359067,92429
359075,92393
359083,92373
359091,92381
359099,92409
359107,92369
359115,92410
359123,92398
359131,92448
359139,92459
359147,92445
359155,92525
359163,92563
359171,92602
359179,92641
359187,92628
359195,92719
359203,92775
359211,92782
359219,92823
359227,92870
359235,92866
359243,92894
359251,92911
359259,92963
359267,93024
359275,92986
359283,92982
359291,92929
359299,92876
359307,92765
359315,92523
359323,92153
359331,91870
359339,91629
359347,91447
359355,91246
359363,91193
359371,91206
359379,91199
359387,91221
359395,92523
359403,91349
359411,91427
359419,91482
359427,91568
359435,91632
359443,91689
359451,91879
359459,91936
359467,92038
359475,92168
359483,92180
359928,91356
359936,91362
359944,91450
359952,91521
359960,91637
359968,91765
359976,91838
359984,91959
359992,92027
360000,92165
360008,92228
360016,92317
360024,92436
360032,92451
360040,92542
360048,92551
360056,92611
360064,92670
360072,92628
360080,92682
360088,92672
360096,92656
360104,92640
360112,92568
360120,92586
360128,92558
360136,92502
360144,92523
360152,92467
360160,92467
360168,92423
360176,92461
360184,92409
360192,92466
360200,92491
360208,92514
360216,92558
360224,92557
360232,92644
360240,92713
360248,92771
360256,92775
360264,92827
360272,92827
360280,92895
360288,92925
360296,92944
360304,93045
360312,93007
360320,93048
360328,93061
360336,93049
360344,93064
360352,92945
360360,92642
360368,92424
360376,92104
360384,91865
360392,91566
360400,91345
360408,91283
360416,91240
360424,91240
360432,91176
360440,91272
360448,91321
360456,91383
360464,91436
360472,91500
360480,91588
360488,91734
360496,91841
360504,91925
360512,92038
360520,92100
360528,92218
360536,92312
360544,92360
360552,92512
360560,92456
360568,92529
360576,92579
360584,92581
360592,92654
360600,92649
360608,92641
360616,92648
360624,92624
360632,92634
360640,92565
360648,92571
360656,92576
360664,92543
360672,92566
360680,92649
360688,92570
360696,92583
360704,92651
360712,92622
360720,92652
360728,92685
360736,92765
360744,92820
360752,92852
360760,92930
360768,92921
360776,92953
360784,92993
360792,93014
360800,93107
360808,93082
360816,93091
360824,93112
360832,93144
360840,93186
360848,93167
360856,93189
360864,93205
360872,93150
360880,93077
360888,92912
360896,92668
360904,92436
360912,92179
360920,91938
361176,92947
361184,92978
361192,92937
361200,92981
361208,92948
361216,92891
361224,92917
361232,92890
361240,92904
361248,92872
361256,92877
361264,92927
361272,92913
361280,92969
361288,92928
361296,93037
361304,93058
361312,93085
361320,93108
361328,93117
361336,93129
361344,93228
361352,93242
361360,93278
361368,93301
361376,93285
361384,93281
361392,93235
361400,93136
361408,93020
361416,92752
361424,92444
361432,92227
361440,92012
361448,91896
361456,91746
361464,91678
361472,91701
361480,91669
361488,91768
361496,91745
361504,91884
361512,91986
361520,92080
361528,92197
361536,92225
361544,92399
361552,92498
361560,92581
361568,92664
361576,92724
361584,92767
361592,92880
361600,92933
361608,92950
361616,93013
361624,92998
361632,93019
361640,93061
361648,93045
361656,93105
361664,93029
361672,93009
361680,92994
361688,92936
361696,92909
361704,92832
361712,92835
361720,92828
361728,92798
361736,92833
361744,92994
361752,92886
361760,92892
361768,92990
361776,93003
361784,93067
361792,93072
361800,93088
361808,93103
361816,93191
361824,93228
361832,93254
361840,93277
361848,93296
361856,93292
361864,93317
361872,93266
361880,93225
361888,93026
361896,92683
361904,92456
361912,92159
361920,91959
361928,91697
361936,91577
361944,91541
361952,91520
361960,91541
361968,91513
361976,91605
361984,91651
361992,91733
362000,91822
362008,91893
362016,92050
362024,92164
362032,92251
362040,92329
362048,92399
362056,92475
362064,92605
362072,92678
362080,92726
362088,92817
362096,92813
362104,92830
362112,92875
362120,92857
362128,92907
362136,92876
362144,92826
362152,92827
362160,92772
362168,92790
362792,92414
362800,92430
362808,92432
362816,92524
362824,92553
362832,92591
362840,92578
362848,92544
362856,92522
362864,92413
362872,92226
362880,91998
362888,91724
362896,91470
362904,91263
362912,91102
362920,91040
362928,91014
362936,90924
362944,90916
362952,90891
362960,90937
362968,90981
362976,90986
362984,91095
362992,91093
363000,91185
363008,91200
363016,91333
363024,91448
363032,91537
363040,91653
363048,91693
363056,91828
363064,91916
363072,91960
363080,92001
363088,92035
363096,92039
363104,92059
363112,92064
363120,92012
363128,92041
363136,91938
363144,91876
363152,91836
363160,91752
363168,91746
363176,91655
363184,91600
363192,91598
363200,91582
363208,91598
363216,91587
363224,91642
363232,91688
363240,91732
363248,91792
363256,91655
363264,91892
363272,91942
363280,91989
363288,92059
363296,92096
363304,92145
363312,92208
363320,92274
363328,92272
363336,92299
363344,92233
363352,92111
363360,91985
363368,91735
363376,91559
363384,91203
363392,90981
363400,90868
363408,90760
363416,90776
363424,90655
363432,90648
363440,90672
363448,90659
363456,90724
363464,90718
363472,90816
363480,90897
363488,90954
363496,91029
363504,91084
363512,91248
363520,91344
363528,91446
363536,91510
363544,91601
363552,91646
363560,91729
363568,91800
363576,91816
363584,91901
363592,91843
363600,91849
363608,91799
363616,91737
363624,91755
363632,91652
363640,91559
363648,91519
363656,91458
363664,91434
363672,91354
363680,91382
363688,91387
363696,91370
363704,91396
363712,91652
363720,91421
363728,91499
363736,91541
363744,91551
363752,91609
363760,91613
363768,91686
363776,91757
363784,91781
364233,91287
364241,91286
364249,91350
364257,91429
364265,91431
364273,91051
364281,91560
364289,91582
364297,91643
364305,91627
364313,91716
364321,91701
364329,91732
364337,91733
364345,91643
364353,91582
364361,91305
364369,90971
364377,90729
364385,90550
364393,90449
364401,90324
364409,90246
364417,90192
364425,90164
364433,90195
364441,90155
364449,90243
364457,90243
364465,90319
364473,90373
364481,90382
364489,90534
364497,90579
364505,90687
364513,90762
364521,90849
364529,90984
364537,91069
364545,91135
364553,91198
364561,91315
364569,91314
364577,91368
364585,91417
364593,91417
364601,91450
364609,91372
364617,91405
364625,91347
364633,91315
364641,91322
364649,91228
364657,91192
364665,91164
364673,91148
364681,91134
364689,91080
364697,91080
364705,91082
364713,91114
364721,91133
364729,91228
364737,91226
364745,91215
364753,91318
364761,91344
364769,91378
364777,91425
364785,91515
364793,91586
364801,91630
364809,91722
364817,91723
364825,91816
364833,91833
364841,91862
364849,91912
364857,91798
364865,91703
364873,91491
364881,91289
364889,91088
364897,90821
364905,90747
364913,90715
364921,90721
364929,90731
364937,90771
364945,90929
364953,90996
364961,91142
364969,91272
364977,91376
364985,91617
364993,91746
365001,91932
365009,92079
365017,92202
365025,92386
365033,92549
365041,92650
365049,92790
365057,92918
365065,92960
365073,93088
365081,93142
365089,93211
365097,93300
365105,93300
365113,93330
365121,93371
365129,93409
365137,93426
365145,93384
365153,93462
365161,93479
365169,93544
365177,93563
365185,93557
365193,93546
365201,93520
365209,93506
365217,93500
365225,93475
365867,94395
365875,94405
365883,94371
365891,94365
365899,94255
365907,94179
365915,94103
365923,94087
365931,94120
365939,94111
365947,94124
365955,94173
365963,94193
365971,94230
365979,94202
365987,94296
365995,94331
366003,94332
366011,94394
366019,94346
366027,94435
366035,94485
366043,94480
366051,94528
366059,94470
366067,94534
366075,94566
366083,94558
366091,94543
366099,94564
366107,94572
366115,94569
366123,94602
366131,94586
366139,94553
366147,94620
366155,94623
366163,94633
366171,94586
366179,94592
366187,94598
366195,94598
366203,94639
366211,94605
366219,94645
366227,94622
366235,94641
366243,94666
366251,94675
366259,94676
366267,94708
366275,94696
366283,94704
366291,94721
366299,94726
366307,94745
366315,94721
366323,94726
366331,94727
366339,94747
366347,94732
366355,94681
366363,94747
366371,94689
366379,94686
366387,94604
366395,94721
366403,94548
366411,94452
366419,94448
366427,94402
366435,94381
366443,94385
366451,94425
366459,94438
366467,94450
366475,94488
366483,94464
366491,94490
366499,94561
366507,94594
366515,94677
366523,94648
366531,94719
366539,94677
366547,94704
366555,94723
366563,94656
366571,94717
366579,94703
366587,94711
366595,94693
366603,94660
366611,94689
366619,94683
366627,94676
366635,94670
366643,94658
366651,94685
366659,94675
366667,94685
366675,94677
366683,94708
366691,94692
366699,94703
366707,94729
366715,94720
366723,94813
366731,94792
366739,94802
366747,94830
366755,94849
366763,94866
366771,94816
366779,94856
366787,94828
366795,94839
366803,94832
366811,94784
366819,94850
366827,94865
366835,94875
366843,94831
366851,94816
366859,94762
367300,94865
367308,94847
367316,94742
367324,94637
367332,94446
367340,94269
367348,94046
367356,93854
367364,93736
367372,93603
367380,93519
367388,93503
367396,93515
367404,93528
367412,93607
367420,93665
367428,93769
367436,93880
367444,93878
367452,93977
367460,94039
367468,94084
367476,94121
367484,94149
367492,94209
367500,94195
367508,94269
367516,94249
367524,94259
367532,94325
367540,94354
367548,94384
367556,94382
367564,94355
367572,94398
367580,94404
367588,94420
367596,94449
367604,94398
367612,94393
367620,94427
367628,94411
367636,94444
367644,94439
367652,94417
367660,94484
367668,94472
367676,94534
367684,94561
367692,94508
367700,94543
367708,94537
367716,94566
367724,94559
367732,94532
367740,94589
367748,94558
367756,94583
367764,94566
367772,94534
367780,94578
367788,94549
367796,94519
367804,94484
367812,94330
367820,94226
367828,94113
367836,93976
367844,93861
367852,93755
367860,93641
367868,93592
367876,93561
367884,93585
367892,93671
367900,93658
367908,93755
367916,93766
367924,93879
367932,93946
367940,93991
367948,94053
367956,94027
367964,94103
367972,94160
367980,94131
367988,94230
367996,94216
368004,94267
368012,94283
368020,93991
368028,94302
368036,94341
368044,94299
368052,94334
368060,94282
368068,94283
368076,94330
368084,94313
368092,94336
368100,94387
368108,94310
368116,94343
368124,94335
368132,94374
368140,94377
368148,94366
368156,94372
368164,94353
368172,94386
368180,94427
368188,94375
368196,94432
368204,94425
368212,94443
368220,94452
368228,94397
368236,94499
368244,94498
368252,94498
368260,94500
368268,94442
368276,94515
368284,94479
368292,94456
368734,94425
368742,94471
368750,94490
368758,94454
368766,94494
368774,94469
368782,94488
368790,94476
368798,94408
368806,94390
368814,94342
368822,94283
368830,94168
368838,94005
368846,93848
368854,93679
368862,93579
368870,93493
368878,93426
368886,93460
368894,93503
368902,93552
368910,93637
368918,93716
368926,93731
368934,93868
368942,93902
368950,93995
368958,94068
368966,94030
368974,94106
368982,94112
368990,94160
368998,94181
369006,94161
369014,94191
369022,94176
369030,94225
369038,94207
369046,94217
369054,94266
369062,94245
369070,94275
369078,94250
369086,94161
369094,94253
369102,94254
369110,94265
369118,94279
369126,94266
369134,94277
369142,94284
369150,94300
369158,94318
369166,94364
369174,94309
369182,94328
369190,94324
369198,94358
369206,94394
369214,94347
369222,94385
369230,94367
369238,94391
369246,94395
369254,94370
369262,94405
369270,94409
369278,94442
369286,94415
369294,94362
369302,94357
369310,94301
369318,94221
369326,94111
369334,93887
369342,93692
369350,93559
369358,93403
369366,93355
369374,93306
369382,93300
369390,93343
369398,93350
369406,93419
369414,93500
369422,93483
369430,93559
369438,93595
369446,93675
369454,93739
369462,93784
369470,93845
369478,93860
369486,93913
369494,93956
369502,93939
369510,93990
369518,93973
369526,93983
369534,93987
369542,93932
369550,93984
369558,94004
369566,93958
369574,93986
369582,93945
369590,93958
369598,93990
369606,93987
369614,94014
369622,93995
369630,93953
369638,93943
369646,93918
369654,93931
369662,93987
369670,93949
369678,93942
369686,93918
369694,93958
369702,94023
369710,93970
369718,93975
369726,94004
370167,93980
370175,93959
370183,94013
370191,94070
370199,94085
370207,94116
370215,94126
370223,94082
370231,94130
370239,94134
370247,94174
370255,94212
370263,94151
370271,94141
370279,94086
370287,94038
370295,93853
370303,93603
370311,93339
370319,93129
370327,93011
370335,92925
370343,92882
370351,92975
370359,93034
370367,93112
370375,93185
370383,93603
370391,93402
370399,93471
370407,93537
370415,93594
370423,93620
370431,93675
370439,93751
370447,93753
370455,93794
370463,93832
370471,93797
370479,93861
370487,93878
370495,93908
370503,93928
370511,93914
370519,93924
370527,93888
370535,93914
370543,93913
370551,93897
370559,93905
370567,93862
370575,93912
370583,93894
370591,93851
370599,93908
370607,93911
370615,93912
370623,93907
370631,93940
370639,93962
370647,94001
370655,94001
370663,94017
370671,94051
370679,94039
370687,94077
370695,94078
370703,94116
370711,94135
370719,94105
370727,94095
370735,94079
370743,94059
370751,94064
370759,93985
370767,93870
370775,93654
370783,93404
370791,93152
370799,92858
370807,92635
370815,92508
370823,92506
370831,92455
370839,93985
370847,92543
370855,92596
370863,92660
370871,92739
370879,92778
370887,92870
370895,93008
370903,93107
370911,93182
370919,93270
370927,93287
370935,93398
370943,93428
370951,93478
370959,93543
370967,93569
370975,93618
370983,93591
370991,93642
370999,93636
371007,93623
371015,93669
371023,93650
371031,93668
371039,93661
371047,93620
371055,93691
371063,93658
371071,93652
371079,93670
371087,93604
371095,93661
371103,93679
371111,93697
371119,93687
371127,93740
371135,93689
371143,93722
371151,93731
371159,93733
371254,93468
371262,93250
371270,93003
371278,92725
371286,92530
371294,92451
371302,92375
371310,92355
371318,92430
371326,92365
371334,92450
371342,92486
371350,92575
371358,92702
371366,92736
371374,92840
371382,92889
371390,92992
371398,93071
371406,93083
371414,93206
371422,93229
371430,93289
371438,93310
371446,93308
371454,93396
371462,93428
371470,93462
371478,93460
371486,93447
371494,93463
371502,93538
371510,93525
371518,93539
371526,93561
371534,93508
371542,93559
371550,93559
371558,93578
371566,93632
371574,93592
371582,93619
371590,93631
371598,93640
371606,93665
371614,93676
371622,93698
371630,93706
371638,93739
371646,93730
371654,93684
371662,93795
371670,93790
371678,93828
371686,93815
371694,93825
371702,93867
371710,93838
371718,93864
371726,93863
371734,93792
371742,93697
371750,93578
371758,93346
371766,93146
371774,92951
371782,92728
371790,92619
371798,92542
371806,92577
371814,92607
371822,92625
371830,92698
371838,92723
371846,92843
371854,92958
371862,92982
371870,93101
371878,93160
371886,93221
371894,93272
371902,93294
371910,93381
371918,93414
371926,93467
371934,93471
371942,93462
371950,93512
371958,93556
371966,93544
371974,93578
371982,93576
371990,93547
371998,93601
372006,93579
372014,93600
372022,93630
372030,93583
372038,93586
372046,93582
372054,93607
372062,93624
372070,93631
372078,93629
372086,93620
372094,93651
372102,93647
372110,93649
372118,93709
372126,93701
372134,93744
372142,93745
372150,93721
372158,93773
372166,93777
372174,93803
372182,93828
372190,93767
372198,93753
372206,93756
372214,93706
372222,93621
372230,93446
372238,93047
372246,92810
372841,93018
372849,93106
372857,93197
372865,93234
372873,93294
372881,93352
372889,93328
372897,93379
372905,93417
372913,93430
372921,93468
372929,93452
372937,93473
372945,93475
372953,93495
372961,93492
372969,93488
372977,93500
372985,93510
372993,93532
373001,93500
373009,93499
373017,93560
373025,93543
373033,93570
373041,93565
373049,93563
373057,93567
373065,93632
373073,93628
373081,93675
373089,93667
373097,93652
373105,93694
373113,93676
373121,93726
373129,93751
373137,93717
373145,93742
373153,93736
373161,93768
373169,93744
373177,93738
373185,93687
373193,93620
373201,93582
373209,93421
373217,93205
373225,93004
373233,92856
373241,92766
373249,92686
373257,93738
373265,92690
373273,92715
373281,92759
373289,92887
373297,92907
373305,92973
373313,93079
373321,93137
373329,93190
373337,93261
373345,93261
373353,93337
373361,93344
373369,93387
373377,93422
373385,93384
373393,93450
373401,93431
373409,93478
373417,93497
373425,93469
373433,93512
373441,93496
373449,93515
373457,93519
373465,93481
373473,93526
373481,93519
373489,93545
373497,93527
373505,93512
373513,93571
373521,93614
373529,93607
373537,93655
373545,93647
373553,93625
373561,93695
373569,93705
373577,93707
373585,93748
373593,93703
373601,93797
373609,93743
373617,93811
373625,93746
373633,93762
373641,93751
373649,93720
373657,93676
373665,93558
373673,93408
373681,93219
373689,93010
373697,92860
373705,92663
373713,92643
373721,92597
373729,92619
373737,92621
373745,92687
373753,92730
373761,92858
373769,92935
373777,93002
373785,93095
373793,93089
373801,93136
373809,93198
373817,93222
373825,93312
373833,93318
374472,93537
374480,93637
374488,93646
374496,93651
374504,93654
374512,93675
374520,93722
374528,93717
374536,93738
374544,93717
374552,93768
374560,93757
374568,93763
374576,93810
374584,93803
374592,93833
374600,93783
374608,93789
374616,93734
374624,93726
374632,93634
374640,93474
374648,93257
374656,93105
374664,92928
374672,92875
374680,92812
374688,92830
374696,92897
374704,92872
374712,92975
374720,93041
374728,93113
374736,93187
374744,93218
374752,93268
374760,93304
374768,93358
374776,93398
374784,93383
374792,93450
374800,93469
374808,93491
374816,93520
374824,93218
374832,93542
374840,93600
374848,93563
374856,93586
374864,93553
374872,93588
374880,93593
374888,93597
374896,93597
374904,93607
374912,93591
374920,93624
374928,93642
374936,93642
374944,93702
374952,93655
374960,93702
374968,93681
374976,93706
374984,93775
374992,93714
375000,93762
375008,93775
375016,93785
375024,93798
375032,93813
375040,93833
375048,93868
375056,93858
375064,93851
375072,93714
375080,93789
375088,93784
375096,93713
375104,93634
375112,93458
375120,93289
375128,93088
375136,92944
375144,92855
375152,92850
375160,92782
375168,92825
375176,92856
375184,92915
375192,93032
375200,93052
375208,93123
375216,93186
375224,93247
375232,93328
375240,93291
375248,93360
375256,93390
375264,93431
375272,93435
375280,93440
375288,93531
375296,93539
375304,93556
375312,93567
375320,93566
375328,93560
375336,93620
375344,93600
375352,93600
375360,93626
375368,93602
375376,93610
375384,93608
375392,93642
375400,93682
375408,93665
375416,93680
375424,93686
375432,93715
375440,93750
375448,93708
375456,93744
375464,93746
375712,93262
375720,93291
375728,93328
375736,93389
375744,93369
375752,93415
375760,93412
375768,93449
375776,93499
375784,93478
375792,93487
375800,93494
375808,93497
375816,93507
375824,93495
375832,93527
375840,93484
375848,93520
375856,93519
375864,93485
375872,93553
375880,93553
375888,93578
375896,93557
375904,93553
375912,93612
375920,93653
375928,93639
375936,93664
375944,93721
375952,93688
375960,93708
375968,93729
375976,93756
375984,93795
375992,93766
376000,93799
376008,93730
376016,93779
376024,93755
376032,93677
376040,93601
376048,93472
376056,93296
376064,93118
376072,92925
376080,92824
376088,92698
376096,92654
376104,92708
376112,92692
376120,92738
376128,92803
376136,93296
376144,92972
376152,93057
376160,93087
376168,93124
376176,93149
376184,93229
376192,93261
376200,93290
376208,93324
376216,93349
376224,93361
376232,93414
376240,93390
376248,93429
376256,93489
376264,93430
376272,93451
376280,93435
376288,93460
376296,93525
376304,93488
376312,93489
376320,93500
376328,93516
376336,93513
376344,93482
376352,93531
376360,93561
376368,93548
376376,93544
376384,93488
376392,93587
376400,93616
376408,93627
376416,93646
376424,93631
376432,93664
376440,93705
376448,93692
376456,93684
376464,93694
376472,93685
376480,93677
376488,93616
376496,93582
376504,93571
376512,93409
376520,93167
376528,92991
376536,92878
376544,92792
376552,92657
376560,92624
376568,92621
376576,92647
376584,92696
376592,92716
376600,92853
376608,92929
376616,92979
376624,93025
376632,93033
376640,93126
376648,93172
376656,93199
376664,93237
376672,93242
376680,93272
376688,93340
376696,93330
376704,93355
377544,92762
377552,92790
377560,92835
377568,92899
377576,92967
377584,92964
377592,93027
377600,93071
377608,93117
377616,93131
377624,92694
377632,93165
377640,93188
377648,93188
377656,93193
377664,93188
377672,93191
377680,93238
377688,93213
377696,93240
377704,93213
377712,93231
377720,93250
377728,93246
377736,93249
377744,93301
377752,93296
377760,93326
377768,93325
377776,93351
377784,93330
377792,93375
377800,93418
377808,93403
377816,93448
377824,93394
